"","fish_id","bin","LLLL","LLLR","LLRL","LLRR","LRLL","LRLR","LRRL","LRRR","RLLL","RLLR","RLRL","RLRR","RRLL","RRLR","RRRL","RRRR","L","R","total_turns","reps","alts","rel_reps","rel_alts","rel_R","rel_L"
"126","28","6",0,2,1,4,0,4,4,17,2,3,3,16,5,15,16,37,32,100,132,37,7,28.030303030303,5.3030303030303,75.7575757575758,24.2424242424242
"127","29","1",5,5,5,5,4,7,6,6,5,5,6,7,5,6,5,13,43,55,98,18,13,18.3673469387755,13.265306122449,56.1224489795918,43.8775510204082
"128","29","2",3,1,4,6,4,7,10,11,1,9,6,15,6,14,11,30,47,94,141,33,13,23.4042553191489,9.21985815602837,66.6666666666667,33.3333333333333
"129","29","3",10,5,8,2,7,5,2,3,5,5,3,3,3,2,3,1,43,27,70,11,8,15.7142857142857,11.4285714285714,38.5714285714286,61.4285714285714
"130","29","4",11,6,6,3,7,7,3,3,6,3,8,3,2,4,3,4,49,33,82,15,15,18.2926829268293,18.2926829268293,40.2439024390244,59.7560975609756
"131","29","5",12,6,7,3,6,4,4,3,6,4,3,4,5,2,3,2,47,30,77,14,7,18.1818181818182,9.09090909090909,38.961038961039,61.038961038961
"132","29","6",7,4,3,4,2,11,4,4,5,3,10,4,6,2,4,2,42,36,78,9,21,11.5384615384615,26.9230769230769,46.1538461538462,53.8461538461538
"133","3","1",45,10,7,2,6,4,2,1,9,0,3,1,3,0,1,0,79,18,97,45,7,46.3917525773196,7.21649484536082,18.5567010309278,81.4432989690722
"134","3","2",10,3,3,2,2,7,8,1,3,2,6,7,3,6,1,1,37,31,68,11,13,16.1764705882353,19.1176470588235,45.5882352941176,54.4117647058824
"135","3","3",8,3,6,6,6,15,13,9,2,9,15,17,5,17,9,8,67,84,151,16,30,10.5960264900662,19.8675496688742,55.6291390728477,44.3708609271523
"136","3","4",3,3,5,7,8,54,18,14,3,9,57,24,4,28,14,8,113,149,262,11,111,4.19847328244275,42.3664122137405,56.8702290076336,43.1297709923664
"137","3","5",5,11,25,12,19,145,23,7,11,26,140,18,17,13,7,0,249,233,482,5,285,1.03734439834025,59.1286307053942,48.3402489626556,51.6597510373444
"138","3","6",2,4,12,4,14,74,13,0,4,12,76,9,2,11,0,0,124,116,240,2,150,0.833333333333333,62.5,48.3333333333333,51.6666666666667
"139","30","1",16,9,9,6,10,9,9,6,9,6,10,8,6,9,6,4,76,59,135,20,19,14.8148148148148,14.0740740740741,43.7037037037037,56.2962962962963
"140","30","2",8,7,5,7,5,3,9,11,7,5,4,13,7,13,11,21,57,82,139,29,7,20.863309352518,5.03597122302158,58.9928057553957,41.0071942446043
"141","30","3",2,5,5,6,4,5,6,7,5,6,4,7,7,6,7,16,43,58,101,18,9,17.8217821782178,8.91089108910891,57.4257425742574,42.5742574257426
"142","30","4",7,4,4,5,6,8,3,4,4,4,10,2,3,4,4,1,43,33,76,8,18,10.5263157894737,23.6842105263158,43.4210526315789,56.5789473684211
